Thief Steals Baliff's Bracelet, Leaves Subpoeana	 Bailiff's Money Cleared After Theft Case 
UCLA Recognizes Nation's First Avowed Lesbian Sorority	 Political Activist To Be Honored Honorary Sorority Member In Lambda Delta Lambda Uprising 
Southwestern Bell Receives Thousands of Requests for 976 Blocking	 Local Bell Group Urged to Block Access to 976 in Local Corpus 
Southwestern Bell Receives Thousands of Requests for 976 Blocking	 Bells Try to Block Access to Dial 976 With Placements 
Southwestern Bell Receives Thousands of Requests for 976 Blocking	 Southwestern Bell Calls For Byline To Block Phone Access 
Southwestern Bell Receives Thousands of Requests for 976 Blocking	 Bell Urges Central Texas Block System To Block Service 
Government Urged To Apologize For 1980 Actions At Kwangju	 National Panel Recommends Policy Guidelines on Political Extremism 
U.S. Secretary of State To Visit Damascus	 Syrian Ambassador To Syria Receives Visa in Support Of U 
U.S. Secretary of State To Visit Damascus	 Car Refusal To Travel To Damascus For Shultz Visit Shows Serious Misconduct 
Bible Speaks Chuch to Appeal Heiress' Claim	 The couple representing Elizabeth Dovydenas, the founder and founder of the Bible Speaks Church, had sought last September to force a city judge to accept the ruling claiming they were duped into giving off church funds 
Bible Speaks Chuch to Appeal Heiress' Claim	 Fundamentalist Church Claims to Hold $6.6 Million Apology 
Bible Speaks Chuch to Appeal Heiress' Claim	 Bankruptcy Court Defends Church Property Claim 
Bible Speaks Chuch to Appeal Heiress' Claim	 Unofficial Declaration Denies Bankruptcy Court Heirs $6.6 Million Claim 
Tot in Critical Condition from Ant Bites	 A 16-month-old girl bitten by a horde of ants was in critical condition today in the children's intensive care unit of Sacred Heart Hospital, a spokeswoman said 
Tot in Critical Condition from Ant Bites	 Woman Fears Ants; Hospital Rescues Suspect 
Court Bolsters Right of Default-Judgment Losers in Texas Case	 Court Jails Defendant, John Peralta 
Judge Threatens Prosecutor With Contempt	 U.S. Judge: Depicted U.S. Gorman Lehder Conspired To Snatch 2,300 Olympic Medals 
Court Rules Judges Lack Authority to Order Fees Paid in Arkansas Case	 Appeals Court Reverses Idaho Law, Instead Ordering Social Security Administration To Pay $1,988 In Welfare Fees 
Patton To Pay $90,000 Penalty	 Workers Decide Who To Pay $90,000 Penalty To Sue Patton for Importing Heaters 
Patton To Pay $90,000 Penalty	 Federal Consumer Product Safety Commission Reports No Problems with Guided Heaters 
Patton To Pay $90,000 Penalty	 Patton Tells Florida Consumer She'll Get No More Complaints About Wholesale Metal Heaters 
Patton To Pay $90,000 Penalty	 Civil Penalty Was Won For 3 Consumers, Including Pilot Electric Heaters 
China Says It'll Stamp Out Illiteracy in Five Years	 China Launches Early Literacy Campaign To Raise Rural Literacy 
China Says It'll Stamp Out Illiteracy in Five Years	 China Raises Literacy Rate To 85 Percent 
China Says It'll Stamp Out Illiteracy in Five Years	 China Compels 1.6 Million Literacy Literacies 
China Says It'll Stamp Out Illiteracy in Five Years	 Chinese Start Writing Literacy Campaign In Rural Areas 
China Says It'll Stamp Out Illiteracy in Five Years	 Literacy Risking by Early in All-China Quest 
China Says It'll Stamp Out Illiteracy in Five Years	 Authorities Forgather to Restrict Literacy in China 
Lay Employees to Donate Part of Salaries to Pope	 Senior Vatican Employees Attack Vatican on Pay Policies 
Lay Employees to Donate Part of Salaries to Pope	 Pay And Ruling Out Church Costs _ Workers Protest Vatican Pay Plan 
Lay Employees to Donate Part of Salaries to Pope	 Vatican Employees Take $600 from Trade Workers' Pay Slaying Plan 
Survey Says German Women Would Ditch Husbands Before Best Friend	 24 Percent Of West Germans Take Their Best Friend to Work 
Energy Aid Cuts Produce `Pain, Stress, Homelessness,' Study Says	 Senate Study of Energy Assistance Programs Would Cost More Than $25 Billion 
State DMV Revokes Driver's License In Howard Beach Case	 DMV Spokesman Says Blum's License Delivered to DMV 
State DMV Revokes Driver's License In Howard Beach Case	 DMV Adopts Appeal of Earl Blum's License 
State DMV Revokes Driver's License In Howard Beach Case	 DMV Rules Driver License Doesn't Violate New Felony Rules 
State DMV Revokes Driver's License In Howard Beach Case	 DMV Orders Disciplinary Case Of Kidnapping Two Blacks 
Framingham Plant to Reopen; Laid-off Workers Recalled	 GM Agrees to Recall 8,000 Workers For 1987 Subsequent Product Quality Improvement 
State Revokes Howard Beach Driver's License	 DMV To Retain Blum's License With Youth's License 
State Revokes Howard Beach Driver's License	 Driver's License Suspended After Accident Following Appeal Of Barry Blum 
State Revokes Howard Beach Driver's License	 DMV Donates $2 Million to Legal Fund Of Sudden Supermarket Killed by Earl Blum 
State Revokes Howard Beach Driver's License	 New York City Accused Of Racial Assault Against Black Driver 
Singer Alice Cooper Says He is Write-In Candidate for Governor	 Cooper, 39, Who Tries To Run As A Republican Candidate, Pokes Fun At Lawsuit 
TV Evangelist Robert Schuller Says He Won't Be Caught in Sex Scandal	 Rev. Schuller Says Bible Preachers To Sell His Church To `Church Of Believers' 
TV Evangelist Robert Schuller Says He Won't Be Caught in Sex Scandal	 Revs. Say They'll Go Out of Their Way To Get Rid Of TV Preachers 
Cabinet Opposes Combat Training Flights Over Everglades	 National Park Service Bids `High-Speed Jet,' Fighter Plane For Low-Level To Raze Corpses 
Cabinet Opposes Combat Training Flights Over Everglades	 Air Force Begins Visiting Everglades 
Cooperative Fund Sends U.S. Art Abroad	 The National Endowment for the Arts announced $125,000 for international artists this month 
Mickey Gilley Shocked by Cousin's Sin	 Singer Mickey Gilley Says He Was shocked by revelations of sexual misconduct by his cousin, the Rev. Jimmy Swaggart 
Mickey Gilley Shocked by Cousin's Sin	 Singer Mickey Gilley Says He Was Tried & Picked 
Mickey Gilley Shocked by Cousin's Sin	 Singer Mickey Gilley Says He Wasangered By News of Lesbian Allegations 
Lamm Predicts Next President Will Face Sick Economy	 Lamm Says He's No Longer Determinant 
Yale Acquires Papers of Josephine Baker	 Beinecke Rare Book, St. Louis Family Effort Pals For 18th Folies Collection 
Yale Acquires Papers of Josephine Baker	 Beinecke Rare Book &amp;amp; Manuscript Library Picks A Woman for Woman of American Exceptional Talent 
Yale Acquires Papers of Josephine Baker	 The Beinecke Collection of American Literature Found in London 
Yale Acquires Papers of Josephine Baker	 Other Books, Photographs, Photographs Missing from Virginia Beinecke Collection 
Yale Acquires Papers of Josephine Baker	 Beinecke Exhibits Document Historic Life Of Louis Baker, Harper W. Co. 
Jackson, Gore, Hart Could Lose Matching Funds	 South Dakota Law Refuses To Match Fund Status With March 8 Primary 
Prince Charles Bans Aerosols From Household	 Prince Charles Warns Against Detonating Hair Sprays in Household 
Prince Charles Bans Aerosols From Household	 Prince Charles Discusses Cancer-Causing Hair Spray, Positive Thinking 
Prince Charles Bans Aerosols From Household	 Prince Charles Says He Ban Using Ultraviolet In Household Devices 
Prince Charles Bans Aerosols From Household	 Prince Charles Banning Alcohol Use in Household 
Disney Seeks Mouseketeer Lookalikes for Movie	 Filming Schedule Looking for a Movie `Mousketeers' Movie Maker 
Disney Seeks Mouseketeer Lookalikes for Movie	 Parents Drop Mickey Mouse Movie For `Moonskirts' 
Reports Spain-ETA Talks May Open Door to Cease-fire	 Government Faces Extinction of'Basque Homage Before Talks Stop Between ETA and Gonzalez 
Reports Spain-ETA Talks May Open Door to Cease-fire	 Diplomatic Trouble in Basque Country Cited as Possible Scrutiny 
Police Rescue Hostages Held 9 Hours	 Six Arrested For Shrugging Inside Social Welfare Office 
TV Report Says Afghan Diplomat Defects To West	 Afghan Ambassador Says He, Fedaiy Have Been Shot 
TV Report Says Afghan Diplomat Defects To West	 Turin Reporter Says Afghan Embassy Notifies Italy, Congress 
Baptist Group Announces Construction Of Headquarters	 The world's largest black religious organization will begin construction in March on its world center headquarters, church officials announced Wednesday 
Baptist Group Announces Construction Of Headquarters	 National Baptist Convention To Craft world headquarters 
House Panel Approves New Disclosure Requirement on Home Equity Loans	 House Panel Hails Trade Legislation To Eliminate Home Equity Loans 
Ethics Panel To Hold Off on Biaggi Expulsion Resolution	 Ethics Committee Orders Meade Esposito to Execute Resolution 
Ethics Panel To Hold Off on Biaggi Expulsion Resolution	 Rep. Biaggi Says Ethics Committee Discussed Killing Ethics Probe 
Ethics Panel To Hold Off on Biaggi Expulsion Resolution	 House To Decide Whether Biaggi Refuses to Conduct Ethics Committee Investigations 
Judge Orders April 15 Ban on Termite Pesticides Chlordane, Heptachlor	 EPA Judge Blocks Sale of 10-Dioxin-Contaminated, Anti-Termite Products 
Judge Orders April 15 Ban on Termite Pesticides Chlordane, Heptachlor	 EPA Approves Two Arms Curbs to Stop Chemical Use Of Anti-Termite Resin 
Program Would Allow Britons, Japanese To Enter US Without Visas	 Visa-Exporting Countries Say Refunds Would Prove Visa Applications and Travel 
Program Would Allow Britons, Japanese To Enter US Without Visas	 Eight Countries to Participate in Program 
Removal of Soviet SS12 Missiles to Begin Thursday	 West Germans Withdraw SS-12s from Czechoslovakia To Lower Soviet Rate Of Illusions 
Soviet Cellist Accused Of Drug Possession Arrives In Israel	 Magarik Says He Can't Look Back on Soviet Exile; Ex-Soviet Still Faces Drug Charges 
Justice Department Seeks To Reinstate Drug Testing of Railroad Workers	 Federal Claims Brought for Drug Testing of Customs Passengers 
Danforth Seeks Halt Of Rail Shipments of TMI Wastes	 Four Danforth Supporters Request TMI Moving To Station In Wyoming To Study Rail Flows 
Danforth Seeks Halt Of Rail Shipments of TMI Wastes	 Unofficial Sources Say Train Reported to Be Moving Dangerous Cargo to Utah's TMI Facility 
Amtrak Begins Installing Smoke Detectors	 Amtrak Locator Changing Status With Smoke Screening In Crew Car 
Amtrak Begins Installing Smoke Detectors	 Amtrak Replaced Smoke Detectors on Seven Tracks 
Reagan Sees South African Problem as More Tribal than Racial	 Reagan Agrees to Aid South Africa in ``Freedom Fighters'' Effort 
Federal Judge Considers Death Row Inmate's Appeal	 Texas Supreme Court Denies Stay of Death Penalty 
A noted church growth specialist says the ``prognosis for the Sunday school in America is not good,'' with enrollment falling from 40	 Modern Family Raises Prognosis for New School 
Ford Says Help From Workers Key to Successful Livonia Expansion	 Unlimited U.S. Speed Credit For Accord Transmission Plant Expansion Accomplished 
Finance Ministry Council Seeks Tighter Laws Against Insider Trading	 The Securities and Exchange Council unanimously approved an advisory panel's findings, including a recommendation that insider trading be made a criminal rather than a civil offense 
Finance Ministry Council Seeks Tighter Laws Against Insider Trading	 Panel Of Securities Securities Council Approves New Proposal To Halt Insider Trading Laws 
Finance Ministry Council Seeks Tighter Laws Against Insider Trading	 Official Encourages Panel to Substantially Expand Japan's Law Against Insider Trading 
Barclays' Profit Plummets 70 Percent	 Barclays Reports Bank Profit of $1.2 Billion Loss 
Barclays' Profit Plummets 70 Percent	 Barclays Posts Profit Of 86.6 Million pounds 
Barclays' Profit Plummets 70 Percent	 Barclays Declines to $2.87 Billion Profit in 1987 
The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday	 The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday 
The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday	 The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday 
The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday	 The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday 
The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday	 The stock market edged upward today, bidding to resume its recent rally after a pause on Tuesday 
The stock market declined slightly today, struggling to resume its recent rally after a pause on Tuesday	 The stock market declined slightly today, struggling to resume its recent rally after a pause on Tuesday 
The stock market declined slightly today, struggling to resume its recent rally after a pause on Tuesday	 The stock market improved slightly today, struggling to resume its recent rally after a pause on Tuesday 
IU Board Supports Dean Witter Offer; Neoax Ups Ante	 IU Wins $21.50 Bid On Own Option For IU Corporate 
IU Board Supports Dean Witter Offer; Neoax Ups Ante	 IU International Says Bid to Take Over IU Collapses 
IU Board Supports Dean Witter Offer; Neoax Ups Ante	 IU Increases Bid for IU International 
IU Board Supports Dean Witter Offer; Neoax Ups Ante	 IU Helps Investors Identify Conflicts With Dean Witter Group 
IU Board Supports Dean Witter Offer; Neoax Ups Ante	 IU Advised Withdraws Bid from Group 
IU Board Supports Dean Witter Offer; Neoax Ups Ante	 IU Seeking Out Dayton Partners 
The stock market churned in place today, struggling to resume its recent rally after a pause on Tuesday	 The stock market churned in place today, struggling to resume its recent rally after a pause on Tuesday 
GM to Restore 1,900 Jobs at California Plant	 GM To Restore 1,900 Jobs At Van Nuys Plant 
GM to Restore 1,900 Jobs at California Plant	 GM's Recall Injury May Help Pick Up Old Cars at Van Nuys 
GM to Restore 1,900 Jobs at California Plant	 GM Unveils Recall Of Ford Excess Car; All 8,600 Workers To Work For 
GM to Restore 1,900 Jobs at California Plant	 At Van Nuys, 1,900 to Work 3,000 Cars Per Week 
GM to Restore 1,900 Jobs at California Plant	 GM Recall Proposed At Van Nuys 
OCAW Rejects Merger With UMW, Spokesman Says	 UMW Chairman Resigns, Resigns, OCAW Rejects Merger 
OCAW Rejects Merger With UMW, Spokesman Says	 UMW Chief Says Corp., Union Stand Alone At Mercantile Issuing Merger Offer 
The stock market pushed ahead today, struggling to resume its recent rally after a pause on Tuesday	 The stock market pushed ahead today, struggling to resume its recent rally after a pause on Tuesday 
London Shares Edge Higher	 Stock prices edged higher in thin trading Wednesday, bringing an end to a strong two-day advance 
The stock market advanced slightly in erratic trading today, struggling to resume its recent rally after a pause on Tuesday	 The stock market advanced slightly today, struggling to resume its recent rally after a pause on Tuesday 
The stock market advanced slightly in erratic trading today, struggling to resume its recent rally after a pause on Tuesday	 The stock market advanced slightly today, struggling to resume its recent rally after a pause on Tuesday 
The stock market advanced slightly in erratic trading today, struggling to resume its recent rally after a pause on Tuesday	 The stock market advanced slightly today, struggling to resume its recent rally after a pause on Tuesday 
The stock market advanced slightly in erratic trading today, struggling to resume its recent rally after a pause on Tuesday	 The stock market advanced slightly today, struggling to resume its recent rally after a pause on Tuesday 
Federated's Board To Consider Campeau Offer, Restructuring	 Federated Board Of Directors To Review Campeau Offer 
The stock market posted a slim gain in erratic trading today, struggling to resume its recent rally after a pause on Tuesday	 The stock market posted a slim gain in erratic trading today, struggling to resume its recent rally after a pause on Tuesday 
The stock market posted a slim gain in erratic trading today, struggling to resume its recent rally after a pause on Tuesday	 The stock market posted a slim gain in erratic trading today, struggling to resume its recent rally after a pause on Tuesday 
Unions Reject Proposed Merger	 UMW Comrades Unhappy with American Union's Lightweight Merger; Rights Pledges Narrowly 
Honda Earnings Rise 38.1 Percent In Quarter	 Honda Says Operating Profit Fell In Latest Quarter 
Weekly Petroleum Review	 West vs. East-West Imports vs. U.S. crude oil averaged 31,793,000 barrels and refined products 83,000, and refined products 80,000, a total of 78,068,000 barrels 
FTC Seeks to Block Glass Merger	 Judges May Consider Status Of FTC Appeals Court In Brockway, Icahn Leads $1.5 Billion Bids for Pickens And Glass Container 
FTC Seeks to Block Glass Merger	 Owens-Illinois Inc. Begins $750 Million Winless Glass Container Sale, Plans Local Merger With R.H. Macy 
FTC Seeks to Block Glass Merger	 FTC Appeals Stay Denied 
Litton Net Up 19 Percent in Second Quarter	 The stock market took a big step forward today with a slightly higher return, and the company said its net income rose 19 percent in the second quarter, mainly because of improvements in its resource-exploration and industrial-automation units 
Litton Net Up 19 Percent in Second Quarter	 Litton Industries Net Income Slightly Up 3 Percent from Revenue Increase 
Greyhound Agrees To Buy Borax Division	 Greyhound Meeting Agrees to Purchase Mule Team Products 
Greyhound Agrees To Buy Borax Division	 Greyhound's Chief Tries to Purchase Baby Borax 
Greyhound Agrees To Buy Borax Division	 Greyhound, U.S. Borax Begin Agreement 
Greyhound Agrees To Buy Borax Division	 Greyhound Forges Purchase of Diets and Household Products 
Greyhound Agrees To Buy Borax Division	 Greyhound More Likely to Purchase Luxury-Related Products 
Greyhound Agrees To Buy Borax Division	 U.S. Borax Drops Border Support Link 
Grammy Meets Granny In Court	 In Closing Case, Grammy Awards Separated, Granny Says Pepsi Egg Company Used Names `Development Run On Billboard' 
Grammy Meets Granny In Court	 Griffin Names Baby Z-Plant At Grammy's New Hope; Grammy Says Slap In New Name Contest 
Grammy Meets Granny In Court	 Granny Gives Embattled Baby-Aware Babys a New Name 
United Sued Over Computer Reservations System	 United Reportedly Violates Several Rules That Prevent Travel Agents From Using System One 
United Sued Over Computer Reservations System	 USTA Files Civil lawsuit Against United Airlines 
Former Prime Minister Dies	 Mubarak Embraces Salem As Private Husband 
Former Prime Minister Dies	 Mubarak Admits Salem `Deliberate Killing' 
NCAA Drug Testing Not a Constitutional Violation, Judge Rules	 Court Rules NCAA Drug Testing Program Violates Student's Rights 
NCAA Drug Testing Not a Constitutional Violation, Judge Rules	 ACLU File More Forms Against NCAA Drug Testing Program 
NCAA Drug Testing Not a Constitutional Violation, Judge Rules	 Appeals Court Refuses to Block Use of Racialized Drugs in NCAA Anti-Drug Program 
NCAA Drug Testing Not a Constitutional Violation, Judge Rules	 Northwestern Student Claims NCAA Waivers Law; Sworn Men Only Possession of Cigarettes To Smell 
Highlights of News Conference	 Here are highlights of President Reagan's news conference Wednesday night, his first in four months 
Northrop Accused in Suit of Overcharging on Bomber Project	 Documents in FBI File Claiming Northrop Overcharged $1 Billion 
Judge Says President's Death Still A Mystery	 Judge Makes History Of Mock Court 
Advisory Panel Urges Approval Of Women's Birth Control Device	 FDA Approves New Diaphragm In Recommendation For General Use Of Cap 
Advisory Panel Urges Approval Of Women's Birth Control Device	 Scientists Disagree On Size of Cap On Birth Control Device 
Hemlock Society Burns Survey in Which Doctors Admit Euthanasia	 Medical Journal Survey of Mercy Killing 
Hemlock Society Burns Survey in Which Doctors Admit Euthanasia	 Shocking Die In California To Describe Mercy Killing 
Zappa Enlists League of Women Voters	 Attendance Will Be Lower At Zappa Concert; Baseball President Asks League To Consider Possible Turnoff 
Zappa Enlists League of Women Voters	 Young Sirens Boost Victory For Zappa Fans 
Iran Reports Fighting In Northeast Iraq; Iraq Denies It	 Iran Says Its Revolutionary Guards Destroy 24 Iraqi Military Base in Border Crossing 
Woman Fined for Smuggling Rat into Britain	 Parole Office Fine Pushed Over Rat Rat 
Woman Fined for Smuggling Rat into Britain	 Rat Cremated In Pig Parade In Bournemouth 
Woman Fined for Smuggling Rat into Britain	 Cite Toxic Rat, in Australia 
Woman Fined for Smuggling Rat into Britain	 Rat Traveler Fined for Fraud 
Policemen Killed in Northern Village Conflict	 Residents of Karaga Closed in Minishow, Accra Massacre 
Policemen Killed in Northern Village Conflict	 5 Killed In Slaying In Niger of Official Who Stole Chieftaincy 
Man Convicted of Manslaughter in Child's Death	 Judge Set Sentencing For Sentencing Of Father's Son On Death of Sheaf; Snakebite 
Man Convicted of Manslaughter in Child's Death	 Judge Grants Sentence to King of Snakebite 
Woman Dies From Stray Bullet	 Home of Mary Rose Cudigan Is Locked After Gang Shooting 
Census Asks Municipal Mapping Cooperation	 Census Board Says It Wants Local Government To be Optimistic About Visibility 
Bork Says His Defeat Stifled Lawyers Who Want To Be Judges	 Bork Will Enter White House Newsroom 
Dallas Officer Shoots Man to Death During Robbery Attempt	 Off-duty Officer, Illinois Off-Duty After Shooting Death In Los Angeles 
New Drug Effective Alternative For Endometriosis	 Study Finds Nafarelin Effective For Treating Side Effects of Sexual Disorders 
New Drug Effective Alternative For Endometriosis	 FDA Decision Makes Nafarelin So Effective in Treatment of Endometriosis 
New Drug Effective Alternative For Endometriosis	 Researchers Find Nafarelin Side Effects Of Drug For Women With Retarded Ovaries 
New Drug Effective Alternative For Endometriosis	 Nafarelin Proges Some Users Of A Study Smoked Blood To Turn Them Off 
New Drug Effective Alternative For Endometriosis	 Woman Who Faces Endometriosis Saves Man $20 Million For Cancer Treatment 
New Drug Effective Alternative For Endometriosis	 Study Preparing For Drug Trial for Endometriosis 
New Drug Effective Alternative For Endometriosis	 Use Of Nafarelin On An Overheated Population Prompts Trial 
Iraqi President Pardons British Businessman Convicted of Bribery	 Thatcher Raises Revolt in Britain About Iraq's Bribes 
Iraqi President Pardons British Businessman Convicted of Bribery	 Britain Sentence John Smith To Life In Prison 
Bomb Explodes During Anniversary Celebration of Marcos' Ouster	 Political Platform Politician Explosion Near Grandstand, Stunned by U.S. Bomb 
Bomb Explodes During Anniversary Celebration of Marcos' Ouster	 Bomb Near Grandstand Prominent to Anti-American and Other Events 
Porter Named Atlanta News Editor	 Newspaper General Desk Gives Women News Editors Lead In Atlanta 
India Tests First Surface-to-Surface Missile	 India Tests Electron-Breathing Missiles 
India Tests First Surface-to-Surface Missile	 India Tests Experimental Missiles 
Donor Pledges Exceed 75 Percent of Africa's Food Aid Needs	 Ethiopia, Sudan Receive Food Sub-Sahara Aid 
Donor Pledges Exceed 75 Percent of Africa's Food Aid Needs	 Ethiopia And Niger, Shifting to UNSURP In Declaring War On Savage Death Of Aid 
Donor Pledges Exceed 75 Percent of Africa's Food Aid Needs	 Obra Panel Calls For $1.1 Million Agricultural Aid To Ethiopia 
Donor Pledges Exceed 75 Percent of Africa's Food Aid Needs	 Ethiopia Enlists Ransom For Food Aid 
Two Slovenian Journalists Face Criminal Charges	 Journalists Mark `Poor Treatment' of Grief-stricken Ethiopia 
Company Selling Nearly 1 Million Acres Of Woodland	 General Occidentale To Sell 1.5 Million acres of American Forestland From Maine to New York 
More Medicaid Among Steps That Could Improve Child Health, Congress Told	 OTA Will Consider No Early Emergency Plan for Poor Mother's Health Care 
Six-Year Resident Sought Nine Years On Florida Sex Charge	 Man Arrested In Two Florida Sex Crimes 
Jane Goodall Institute Gets Permanent Home	 Jane Goodall Says She's In Hopes To Keep Chimpanzee Out Of Defense Department 
Jane Goodall Institute Gets Permanent Home	 Jane Goodall Institute Gets New Home 
President Names Officials to FAA, Other Agencies	 White House Merit Systems Administration to Nominate Robert B. Barker, Former Chief Justice 
President Names Officials to FAA, Other Agencies	 Reagan May Nominate Robert B. Barker as No. 2 Justice 
Annual Roach-Off Launched at School Of Last Year's Winner	 Invitation to Face Off for Roach-Off Contest Pays $1,000 
Annual Roach-Off Launched at School Of Last Year's Winner	 Roach Contest Winner's Car Accident Breaks New Ground 
Court Upholds Two Death Sentences, Reverses One	 Death Sentence To Hovey Sentence Relieved 
New Talent Search Under Way for `Charlie's Angels'	 Hollywood's New Talent Search For Names To Be Scheduled At Fox to Catch Little Bird; Stars, Teens Snub As `Angels' 
New Talent Search Under Way for `Charlie's Angels'	 Angel Search Ends When Deadline Gets Mixed 
NBC Adds Three Drama Programs in Midseason Shuffle	 `Highway to Heaven' Wants `Highway to Heaven' Flicks Off 
NBC Adds Three Drama Programs in Midseason Shuffle	 NBC's `Highway to Heaven' Likely to Return 
United Airlines Pays $11,000 Penalty To Settle Federal Charges	 Federal Refuses To Pay $11,000 In Penalty Against U.S. Airline For Bumping of Live Animals 
United Airlines Pays $11,000 Penalty To Settle Federal Charges	 USDA Bans Company From Trading Live Animals on Airline 
Court Refuses To Enforce Consent Law	 The state Supreme Court refused Thursday to allow immediate enforcement of a new California law requiring parents to notify their children about abortion by unmarried women under 18 
Court Refuses To Enforce Consent Law	 Superior Court Judge Rules Oregon Law Illegal For Minor Withdrawal from Abortion 
UAW Threatens to Suspend Special Agreements with Chrysler	 UAW Urged at Chrysler Dealership, Will Offer to Keep Operating Agreements 
House Members Condemn South Africa's Anti-Apartheid Ban	 House, Senate Protest Whip Reagan's Action on Anti-apartheid Legislation 
Broken Cable Scrambles East Coast Communication	 AP Stops Try to Restore Service After Electrical Break 
Shipments of Federally Inspected Reindeer Steaks Would Be Allowed	 USDA To Ban Exotic Abalone, Cattle Export 
Shipments of Federally Inspected Reindeer Steaks Would Be Allowed	 Reindeer Proposal Addressed by USDA 
Couple Arrested For Allegedly Trying To Trade Baby For Car	 Woman Consumed To Trade Baby for Car 
Solidarity Says Authorities Blocking Walesa Trip To Australia	 Polish immigration authorities detained two of Solidarity's world congress members Tuesday in retaliation for government order that restricted them from traveling to Australia 
Solidarity Says Authorities Blocking Walesa Trip To Australia	 Polish Refusal to grant Passport for Solidarity Leaders 
Solidarity Says Authorities Blocking Walesa Trip To Australia	 Wroclaw Official Celebrates Australia Day, Wroclaw Passport Needed 
Police Say One Student Shot Another Outside High School	 Student Shot in Head After Student Shootings 
Minister Confident Jimmy Swaggart Canadian Headquarters To Be Built	 Swaggart's Canadian Headquarters Restricted By Canadian Authorities 
Minister Confident Jimmy Swaggart Canadian Headquarters To Be Built	 Jimmy Swaggart's Canadian Job Closing Off For Mulroney On Irish Chief's Delay 
Minister Confident Jimmy Swaggart Canadian Headquarters To Be Built	 New At Least New Community Headquarters Planned For Evangelist 
More Than 13,000 Fans Expected As Springsteen Opens Tour	 Bruce Springsteen To Get Premium Ticket For New Concert In Boston 
More Than 13,000 Fans Expected As Springsteen Opens Tour	 Springsteen's Birthday Enraged Arena Crowd Calls For Protest on Sunday 
Wayne Newton Honored at White House for USO Work	 Photographer, Lead Apologist in Comedy Tour in Las Vegas, Becomes U.S. Ambassador 
Barbara Cook Out of New Broadway Bound Version of `Carrie'	 Producer; Musician Moved From ``The Music Man'' to Play Marian the librarian 
Barbara Cook Out of New Broadway Bound Version of `Carrie'	 World's Top Librarians Decision to Leave Broadway 
Legislation Would Aid Consumers' Dealing With Banks	 Rep. Charles Schumer Calls For Banning Use of Blank Checks In Banks 
DEA: Southeast Asian Heroin Dominates In New York	 Gangs Disbanded; U.S. Drug Enforcement Officer Spokesman Says Virtually All of Drugs From Southeast Asia Proceeds From Southeast Asia 
DEA: Southeast Asian Heroin Dominates In New York	 Northeast Asian Mafia Brought In Thousands Of Dollars Of Heroin 
Subcommittee Urges Tougher Penalties To Fight Looting Of Indian Artifacts	 Interior Subcommittee On Archaeological Property Report Calls for Commercial Archaeological Services 
Subcommittee Urges Tougher Penalties To Fight Looting Of Indian Artifacts	 U.S. Archaeology Still Rising, But But Interior Congressional Investigation Dies 
CBS Announces Sajak Talk Show	 CBS Sets Early Deadline For Talking Radio Show, LeMasters Says 
NASA Chief Says Civil Space Important To Continued U.S. Leadership	 Space Policy Will Be Administration's Demise, Fletcher Says 
Mistrial Declared In Highway Patrol Officer's Murder Trial	 Jury Replies to Conviction of Highway Patrol Officer Accused of Killing Motorist 
Bomb Kills Two, Wounds Four in Beirut	 Bomb in Taxicab Kills Cashier and Couple in Beirut 
Firefighter Arrested After Series Of Arson Blazes	 Lawyer Says Joey Howe Investigating First Fire 
Work Sugar Forecast Revised Upward	 Sugar Production Up From 98.8 Million In 1986-87 
Experts Missed October Storm Because They Relied On Computers	 Worst Weather Storm To Hit Britain For 21 Years 
Contras Damage Microwave Tower, Causing Widespread Outages	 Honduran Rebels Destroy Sabotage Tower in Nicaragua 
Contras Damage Microwave Tower, Causing Widespread Outages	 Nationalist Contras Down 11-Ton Satellite Tower 
American River Man Paddles To Thai Capital	 A Free-lance Writer from Oregon paddled his teakwood boat into Bangkok Wednesday, the 55th day of his solo exploration of the effect of rivers on Thailand's history and culture 
American River Man Paddles To Thai Capital	 Free-lance Writer's Journey With Thailand 
American River Man Paddles To Thai Capital	 Free-lance Writer From Portland With Team Capturing Tragedy in Thailand 
American River Man Paddles To Thai Capital	 Free-lance Writer Sighted In Thailand 
Man Found Guilty Of Manslaughter In Snakebite Death of Toddler	 Death By Rattlesnake Shakes Of Treated Tiny Child Is Rare 
Man Found Guilty Of Manslaughter In Snakebite Death of Toddler	 Wessendord Spits Snakebite 
Officials Fight Disease in Wake of Floods	 Philippines Blasts Rio Infant Deaths in Latest Flood Flood 
Women Handcuffed in Practical Joke Learn Police Don't Have the Key	 Families Extradited From Spokane Jail for Packing `Cuffs' 
Thousands March in Scotland As Health Workers Strike	 Britain's hospitals and other health services to boycott walkout walkouts today 
Thousands March in Scotland As Health Workers Strike	 Health Officials Rally in Scotland Over Health Strike 
Thousands March in Scotland As Health Workers Strike	 Thousands Mobilized by Scottish Protest, 200 in Scotland 
